,baths,baths_1qtr,baths_3qtr,baths_full,baths_half,beds,city,garage,list_price,lot_sqft,name,sold_date,sold_price,sqft,stories,sub_type,type,year_built
1047,1.0,0,0.0,1.0,0.0,2.0,Sacremento,1.0,285000.0,4025.0,0,2021-08-31,320000.0,866.0,1.0,0,single_family,1986.0
1048,2.0,0,0.0,2.0,0.0,3.0,Sacremento,0.0,319900.0,5663.0,0,2021-08-31,370000.0,1120.0,1.0,0,single_family,1959.0
1049,2.0,0,0.0,2.0,0.0,3.0,Sacremento,1.0,295000.0,11326.0,0,2021-08-31,260000.0,952.0,1.0,0,single_family,1947.0
1050,2.0,0,0.0,2.0,0.0,2.0,Sacremento,0.0,425000.0,4726.0,0,2021-08-30,435000.0,1344.0,1.0,0,single_family,2005.0
1051,2.0,0,0.0,1.0,1.0,2.0,Sacremento,1.0,525000.0,6321.0,0,2021-08-30,465000.0,1157.0,1.0,0,single_family,1959.0
1052,1.0,0,0.0,1.0,0.0,2.0,Sacremento,0.0,255000.0,1451.0,0,2021-08-30,272500.0,897.0,1.0,condo,condos,1976.0
1053,2.0,0,0.0,2.0,0.0,3.0,Sacremento,1.0,357900.0,7841.0,0,2021-08-30,357900.0,1076.0,1.0,0,single_family,1956.0
1054,1.0,0,0.0,1.0,0.0,2.0,Sacremento,1.0,399000.0,9148.0,0,2021-08-30,380000.0,868.0,1.0,0,single_family,1938.0
1055,3.0,0,0.0,2.0,1.0,3.0,Sacremento,2.0,465000.0,3920.0,0,2021-08-30,484000.0,1492.0,2.0,0,single_family,1988.0
1056,3.0,0,0.0,2.0,1.0,3.0,Sacremento,0.0,279900.0,897.0,0,2021-08-30,293000.0,1374.0,2.0,townhouse,townhomes,1973.0
1057,1.0,0,0.0,1.0,0.0,2.0,Sacremento,1.0,149900.0,0.0,0,2021-08-30,149900.0,840.0,2.0,condo,condos,1970.0
1058,3.0,0,0.0,2.0,1.0,3.0,Sacremento,2.0,379000.0,1742.0,0,2021-08-30,379000.0,1577.0,2.0,townhouse,townhomes,1987.0
1059,1.0,0,0.0,1.0,0.0,3.0,Sacremento,1.0,315000.0,5227.0,0,2021-08-30,315000.0,910.0,1.0,0,single_family,1954.0
1060,2.0,0,0.0,2.0,0.0,3.0,Sacremento,2.0,524900.0,9200.0,0,2021-08-30,560835.0,1902.0,1.0,0,single_family,1984.0
1061,3.0,0,0.0,2.0,1.0,2.0,Sacremento,2.0,599000.0,1350.0,0,2021-08-30,609000.0,1452.0,3.0,0,single_family,2014.0
1062,3.0,0,0.0,2.0,1.0,3.0,Sacremento,2.0,390000.0,1951.0,0,2021-08-30,410000.0,1410.0,2.0,0,single_family,2018.0
1063,3.0,0,0.0,3.0,0.0,3.0,Sacremento,2.0,540000.0,6046.0,0,2021-08-30,580000.0,1958.0,1.0,0,single_family,2004.0
1064,2.0,0,0.0,2.0,0.0,4.0,Sacremento,2.0,539000.0,6717.0,0,2021-08-30,550000.0,1700.0,1.0,0,single_family,2002.0
1065,4.0,0,0.0,4.0,0.0,5.0,Sacremento,3.0,920000.0,8398.0,0,2021-08-30,950000.0,4212.0,2.0,0,single_family,2003.0
1066,3.0,0,0.0,2.0,1.0,3.0,Sacremento,2.0,389900.0,3049.0,0,2021-08-30,410000.0,1328.0,2.0,0,single_family,1986.0
1067,1.0,0,0.0,1.0,0.0,2.0,Sacremento,1.0,270000.0,6098.0,0,2021-08-30,288000.0,480.0,1.0,0,single_family,2017.0
1068,1.0,0,0.0,1.0,0.0,2.0,Sacremento,1.0,509000.0,4792.0,0,2021-08-30,509000.0,1082.0,1.0,0,single_family,1948.0
1069,3.0,0,0.0,3.0,0.0,4.0,Sacremento,2.0,435000.0,3737.0,0,2021-08-30,436000.0,1961.0,2.0,0,single_family,0.0
1070,1.0,0,0.0,1.0,0.0,3.0,Sacremento,2.0,624999.0,3920.0,0,2021-08-30,625000.0,1362.0,1.0,0,single_family,1932.0
1071,5.0,0,0.0,4.0,1.0,4.0,Sacremento,4.0,2499000.0,58806.0,0,2021-08-30,2499000.0,4210.0,3.0,0,single_family,1938.0
1072,2.0,0,0.0,2.0,0.0,3.0,Sacremento,2.0,515000.0,5458.0,0,2021-08-30,555000.0,1634.0,1.0,0,single_family,2000.0
1073,2.0,0,0.0,2.0,0.0,4.0,Sacremento,2.0,399000.0,8276.0,0,2021-08-30,425000.0,1580.0,1.0,0,single_family,1957.0
1074,2.0,0,0.0,2.0,0.0,4.0,Sacremento,2.0,480000.0,6534.0,0,2021-08-30,480000.0,1632.0,1.0,0,single_family,1966.0
1075,3.0,0,0.0,3.0,0.0,4.0,Sacremento,2.0,560000.0,5798.0,0,2021-08-30,610000.0,2926.0,2.0,0,single_family,1994.0
1076,2.0,0,0.0,2.0,0.0,7.0,Sacremento,2.0,449000.0,9583.0,0,2021-08-30,469000.0,1616.0,2.0,0,multi_family,1910.0
1077,2.0,0,0.0,2.0,0.0,3.0,Sacremento,2.0,599000.0,11326.0,0,2021-08-30,580000.0,1852.0,1.0,0,single_family,1957.0
1078,2.0,0,0.0,2.0,0.0,2.0,Sacremento,2.0,259900.0,6247.0,0,2021-08-30,290000.0,1029.0,1.0,0,single_family,1988.0
1079,2.0,0,0.0,2.0,0.0,4.0,Sacremento,1.0,599000.0,5663.0,0,2021-08-30,599000.0,1568.0,1.0,0,single_family,1949.0
1080,1.0,0,0.0,1.0,0.0,2.0,Sacremento,1.0,425000.0,3485.0,0,2021-08-30,436000.0,1024.0,1.0,0,single_family,1923.0
1081,3.0,0,0.0,2.0,1.0,2.0,Sacremento,1.0,494990.0,43560.0,0,2021-08-30,500000.0,1045.0,2.0,condo,condos,2018.0
1082,2.0,0,0.0,2.0,0.0,3.0,Sacremento,0.0,126000.0,0.0,0,2021-08-30,126000.0,940.0,0.0,0,mobile,2002.0
1083,1.0,0,0.0,1.0,0.0,2.0,Sacremento,0.0,375000.0,2614.0,0,2021-08-30,370000.0,1034.0,1.0,0,single_family,1971.0
1084,2.0,0,0.0,2.0,0.0,4.0,Sacremento,3.0,1125000.0,6678.0,0,2021-08-30,1162521.0,2018.0,1.0,0,single_family,1938.0
1085,3.0,0,0.0,2.0,1.0,3.0,Sacremento,1.0,379000.0,2047.0,0,2021-08-30,405000.0,1619.0,2.0,0,single_family,2006.0
1086,2.0,0,0.0,2.0,0.0,3.0,Sacremento,1.0,925000.0,5663.0,0,2021-08-30,925000.0,2584.0,2.0,0,single_family,1912.0
1087,1.0,0,0.0,1.0,0.0,2.0,Sacremento,1.0,449000.0,5014.0,0,2021-08-30,535000.0,1297.0,1.0,0,single_family,1929.0
1088,2.0,0,0.0,2.0,0.0,2.0,Sacremento,1.0,749999.0,0.0,0,2021-08-30,705000.0,1683.0,1.0,condo,condos,1981.0
1089,2.0,0,0.0,2.0,0.0,4.0,Sacremento,2.0,455000.0,6482.0,0,2021-08-30,475000.0,1400.0,1.0,0,single_family,1979.0
1090,2.0,0,0.0,2.0,0.0,4.0,Sacremento,2.0,530000.0,7453.0,0,2021-08-30,530000.0,2176.0,1.0,0,single_family,2003.0
1091,4.0,0,0.0,4.0,0.0,6.0,Sacremento,2.0,750000.0,13068.0,0,2021-08-30,708000.0,3112.0,1.0,0,multi_family,1965.0
1092,4.0,0,0.0,3.0,1.0,3.0,Sacremento,2.0,899000.0,4352.0,0,2021-08-30,860000.0,2385.0,2.0,0,single_family,1978.0
1093,2.0,0,0.0,2.0,0.0,3.0,Sacremento,2.0,649000.0,8965.0,0,2021-08-30,665000.0,1780.0,1.0,0,single_family,1964.0
1094,3.0,0,0.0,3.0,0.0,3.0,Sacremento,2.0,535000.0,3010.0,0,2021-08-30,565888.0,2034.0,2.0,0,single_family,2014.0
1095,2.0,0,0.0,2.0,0.0,2.0,Sacremento,2.0,280000.0,2823.0,0,2021-08-29,307000.0,967.0,2.0,0,single_family,1981.0
1096,5.0,0,0.0,4.0,1.0,4.0,Sacremento,2.0,1500000.0,15730.0,0,2021-08-29,1600000.0,3414.0,2.0,0,single_family,1961.0
1097,2.0,0,0.0,2.0,0.0,4.0,Sacremento,2.0,469000.0,5811.0,0,2021-08-28,465000.0,1487.0,1.0,0,single_family,1974.0
1098,2.0,0,0.0,2.0,0.0,3.0,Sacremento,2.0,499000.0,5175.0,0,2021-08-27,532500.0,1428.0,1.0,0,single_family,2014.0
1099,2.0,0,0.0,2.0,0.0,3.0,Sacremento,2.0,849900.0,88427.0,0,2021-08-27,850000.0,2000.0,1.0,0,single_family,1946.0
1100,1.0,0,0.0,1.0,0.0,1.0,Sacremento,0.0,259900.0,0.0,0,2021-08-27,275000.0,763.0,1.0,condo,condos,2005.0
1101,1.0,0,0.0,1.0,0.0,3.0,Sacremento,0.0,395000.0,3920.0,0,2021-08-27,427300.0,864.0,1.0,0,single_family,1907.0
1102,3.0,0,0.0,2.0,1.0,2.0,Sacremento,3.0,1475000.0,4356.0,0,2021-08-27,1435000.0,3045.0,1.0,0,single_family,0.0
1103,1.0,0,0.0,1.0,0.0,2.0,Sacremento,0.0,219500.0,4356.0,0,2021-08-27,219500.0,956.0,1.0,condo,condos,1982.0
1104,2.0,0,0.0,2.0,0.0,4.0,Sacremento,2.0,468800.0,5227.0,0,2021-08-27,464000.0,1638.0,1.0,0,multi_family,1954.0
1105,3.0,0,0.0,3.0,0.0,4.0,Sacremento,2.0,539900.0,6961.0,0,2021-08-27,575000.0,1876.0,2.0,0,single_family,2005.0
1106,1.0,0,0.0,1.0,0.0,2.0,Sacremento,0.0,239900.0,2121.0,0,2021-08-27,225000.0,967.0,1.0,condo,condos,1968.0
1107,4.0,0,0.0,3.0,1.0,4.0,Sacremento,2.0,699900.0,5502.0,0,2021-08-27,770000.0,3033.0,2.0,0,single_family,2018.0
1108,2.0,0,0.0,2.0,0.0,3.0,Sacremento,2.0,299000.0,14566.0,0,2021-08-27,437000.0,1363.0,1.0,0,single_family,1975.0
1109,3.0,0,0.0,2.0,1.0,3.0,Sacremento,2.0,529000.0,2178.0,0,2021-08-27,500000.0,1876.0,2.0,0,single_family,1976.0
1110,2.0,0,0.0,2.0,0.0,4.0,Sacremento,0.0,775000.0,1307.0,0,2021-08-27,760000.0,1206.0,2.0,0,multi_family,1910.0
1111,3.0,0,0.0,2.0,1.0,3.0,Sacremento,0.0,473888.0,3920.0,0,2021-08-27,483888.0,1388.0,2.0,0,single_family,1987.0
1112,4.0,0,0.0,3.0,1.0,4.0,Sacremento,1.0,749950.0,8102.0,0,2021-08-27,739750.0,2523.0,2.0,0,single_family,1920.0
1113,2.0,0,0.0,2.0,0.0,3.0,Sacremento,2.0,325900.0,6098.0,0,2021-08-27,370120.0,1023.0,1.0,0,single_family,1981.0
1114,4.0,0,0.0,4.0,0.0,9.0,Sacremento,0.0,1180000.0,6534.0,0,2021-08-27,1310000.0,3112.0,2.0,0,multi_family,1960.0
1115,2.0,0,0.0,2.0,0.0,3.0,Sacremento,1.0,340000.0,246680280.0,0,2021-08-27,340000.0,1092.0,1.0,0,single_family,1972.0
1116,2.0,0,0.0,2.0,0.0,3.0,Sacremento,2.0,565000.0,6098.0,0,2021-08-27,585000.0,1138.0,1.0,0,single_family,1950.0
1117,1.0,0,0.0,1.0,0.0,2.0,Sacremento,2.0,330000.0,6098.0,0,2021-08-27,330000.0,816.0,1.0,0,single_family,1977.0
1118,1.0,0,0.0,1.0,0.0,3.0,Sacremento,1.0,399000.0,6098.0,0,2021-08-27,440000.0,1039.0,1.0,0,single_family,1950.0
1119,2.0,0,0.0,2.0,0.0,2.0,Sacremento,2.0,382000.0,6508.0,0,2021-08-27,382000.0,939.0,1.0,0,single_family,1979.0
1120,3.0,0,0.0,2.0,1.0,4.0,Sacremento,3.0,649888.0,10019.0,0,2021-08-27,650000.0,1873.0,1.0,0,single_family,1968.0
1121,3.0,0,0.0,2.0,1.0,3.0,Sacremento,2.0,799000.0,215622.0,0,2021-08-27,775000.0,2012.0,1.0,0,single_family,1976.0
1122,2.0,0,0.0,1.0,1.0,3.0,Sacremento,1.0,269900.0,0.0,0,2021-08-27,275000.0,1105.0,2.0,condo,condos,1977.0
1123,2.0,0,0.0,2.0,0.0,3.0,Sacremento,2.0,399900.0,6120.0,0,2021-08-27,430000.0,1508.0,1.0,0,single_family,1979.0
1124,2.0,0,0.0,2.0,0.0,3.0,Sacremento,1.0,319000.0,0.0,0,2021-08-27,311000.0,1133.0,1.0,condo,condos,2002.0
1125,4.0,0,0.0,4.0,0.0,5.0,Sacremento,2.0,1359867.0,5001.0,0,2021-08-27,1354557.0,2983.0,2.0,0,single_family,2021.0
1126,2.0,0,0.0,2.0,0.0,3.0,Sacremento,2.0,749900.0,5401.0,0,2021-08-27,705000.0,1515.0,1.0,0,single_family,1967.0
1127,4.0,0,0.0,4.0,0.0,4.0,Sacremento,2.0,599000.0,5798.0,0,2021-08-27,590000.0,2095.0,1.0,0,multi_family,2019.0
1128,2.0,0,0.0,2.0,0.0,3.0,Sacremento,2.0,349000.0,5079.0,0,2021-08-27,360000.0,1140.0,1.0,0,single_family,1991.0
1129,2.0,0,0.0,2.0,0.0,4.0,Sacremento,2.0,829000.0,10454.0,0,2021-08-27,820000.0,2178.0,1.0,0,single_family,1973.0
1130,2.0,0,0.0,2.0,0.0,2.0,Sacremento,1.0,289000.0,0.0,0,2021-08-27,310300.0,1056.0,1.0,condo,condos,1993.0
1131,2.0,0,0.0,2.0,0.0,2.0,Sacremento,0.0,99500.0,0.0,0,2021-08-27,90000.0,1248.0,0.0,0,mobile,1968.0
1132,1.0,0,0.0,1.0,0.0,3.0,Sacremento,2.0,375000.0,6098.0,0,2021-08-27,375000.0,1397.0,1.0,0,single_family,1948.0
1133,2.0,0,0.0,1.0,1.0,2.0,Sacremento,0.0,197000.0,871.0,0,2021-08-27,197000.0,988.0,2.0,condo,condos,1972.0
1134,1.0,0,0.0,1.0,0.0,3.0,Sacremento,1.0,549000.0,5388.0,0,2021-08-27,560000.0,1180.0,1.0,0,single_family,1955.0
1135,2.0,0,0.0,2.0,0.0,2.0,Sacremento,0.0,275000.0,0.0,0,2021-08-27,275000.0,958.0,1.0,condo,condos,2004.0
1136,3.0,0,0.0,2.0,1.0,3.0,Sacremento,2.0,430000.0,217800000.0,0,2021-08-27,430000.0,1522.0,2.0,0,single_family,0.0
1137,3.0,0,0.0,3.0,0.0,4.0,Sacremento,2.0,619000.0,5436.0,0,2021-08-27,640000.0,2532.0,2.0,0,single_family,2001.0
1138,2.0,0,0.0,2.0,0.0,2.0,Sacremento,2.0,480000.0,4356.0,0,2021-08-27,491000.0,982.0,1.0,0,single_family,1986.0
1139,2.0,0,0.0,2.0,0.0,4.0,Sacremento,3.0,819000.0,10799.0,0,2021-08-27,800000.0,1786.0,3.0,0,single_family,1928.0
1140,3.0,0,0.0,2.0,1.0,3.0,Sacremento,2.0,359950.0,0.0,0,2021-08-27,375000.0,1432.0,3.0,condo,condos,2008.0
1141,3.0,0,0.0,2.0,1.0,2.0,Sacremento,1.0,429000.0,0.0,0,2021-08-27,434000.0,1009.0,2.0,condo,condos,2017.0
1142,3.0,0,0.0,2.0,1.0,3.0,Sacremento,2.0,415000.0,4500.0,0,2021-08-27,415000.0,1522.0,2.0,0,single_family,2021.0
1143,1.0,0,0.0,1.0,0.0,4.0,Sacremento,2.0,429000.0,6098.0,0,2021-08-27,439000.0,1314.0,1.0,0,single_family,1952.0
1144,2.0,0,0.0,2.0,0.0,3.0,Sacremento,2.0,429000.0,6534.0,0,2021-08-27,464000.0,1342.0,1.0,0,single_family,1986.0
1145,2.0,0,0.0,2.0,0.0,2.0,Sacremento,2.0,415000.0,6534.0,0,2021-08-27,440000.0,1126.0,1.0,0,single_family,1963.0
1146,2.0,0,0.0,2.0,0.0,3.0,Sacremento,2.0,499000.0,5188.0,0,2021-08-27,501000.0,1475.0,1.0,0,single_family,2003.0
1147,4.0,0,0.0,4.0,0.0,8.0,Sacremento,0.0,542000.0,8712.0,0,2021-08-26,562500.0,2400.0,1.0,0,multi_family,1946.0
1148,3.0,0,0.0,2.0,1.0,4.0,Sacremento,2.0,775000.0,9518.0,0,2021-08-26,805000.0,2179.0,1.0,0,single_family,1979.0
1149,3.0,0,0.0,2.0,1.0,3.0,Sacremento,2.0,425000.0,2953.0,0,2021-08-26,460000.0,1360.0,2.0,0,single_family,2006.0
1150,1.0,0,0.0,1.0,0.0,3.0,Sacremento,2.0,739950.0,4848.0,0,2021-08-26,745000.0,1420.0,1.0,0,single_family,1927.0
1151,1.0,0,0.0,1.0,0.0,3.0,Sacremento,1.0,449000.0,5227.0,0,2021-08-26,447650.0,1112.0,1.0,0,single_family,1947.0
1152,3.0,0,0.0,3.0,0.0,4.0,Sacremento,2.0,419000.0,5885.0,0,2021-08-26,462500.0,1818.0,2.0,0,single_family,1979.0
1153,3.0,0,0.0,2.0,1.0,3.0,Sacremento,2.0,534500.0,1742.0,0,2021-08-26,600000.0,1731.0,2.0,0,single_family,1975.0
1154,2.0,0,0.0,2.0,0.0,4.0,Sacremento,1.0,385000.0,7841.0,0,2021-08-26,385000.0,1352.0,1.0,0,single_family,1951.0
1155,2.0,0,0.0,2.0,0.0,3.0,Sacremento,2.0,489900.0,10019.0,0,2021-08-26,510000.0,1414.0,1.0,0,single_family,1963.0
1156,4.0,0,0.0,2.0,2.0,5.0,Sacremento,1.0,450000.0,7000.0,0,2021-08-26,420000.0,2400.0,2.0,0,multi_family,1970.0
1157,2.0,0,0.0,2.0,0.0,3.0,Sacremento,2.0,395000.0,6970.0,0,2021-08-26,415000.0,1424.0,1.0,0,single_family,1972.0
1158,1.0,0,0.0,1.0,0.0,2.0,Sacremento,2.0,535000.0,9148.0,0,2021-08-26,570000.0,928.0,1.0,0,single_family,1941.0
1159,2.0,0,0.0,2.0,0.0,3.0,Sacremento,2.0,369900.0,6098.0,0,2021-08-26,400000.0,1080.0,1.0,0,single_family,1978.0
1160,3.0,0,0.0,3.0,0.0,4.0,Sacremento,2.0,899000.0,32526.0,0,2021-08-26,875000.0,2573.0,1.0,0,single_family,1949.0
1161,3.0,0,0.0,2.0,1.0,3.0,Sacremento,2.0,630000.0,12197.0,0,2021-08-26,640000.0,1926.0,1.0,0,single_family,1965.0
1162,3.0,0,0.0,2.0,1.0,4.0,Sacremento,2.0,545000.0,4726.0,0,2021-08-26,570000.0,2114.0,2.0,0,single_family,2001.0
1163,2.0,0,0.0,2.0,0.0,4.0,Sacremento,2.0,500000.0,5040.0,0,2021-08-26,550000.0,1700.0,1.0,0,single_family,2002.0
1164,2.0,0,0.0,2.0,0.0,4.0,Sacremento,2.0,430000.0,5502.0,0,2021-08-26,430000.0,1378.0,1.0,0,single_family,1979.0
1165,3.0,0,0.0,3.0,0.0,4.0,Sacremento,2.0,495000.0,7405.0,0,2021-08-26,495000.0,1987.0,2.0,0,single_family,1991.0
1166,3.0,0,0.0,2.0,1.0,2.0,Sacremento,1.0,380000.0,1498.0,0,2021-08-26,385000.0,1027.0,2.0,0,single_family,2006.0
1167,2.0,0,0.0,2.0,0.0,3.0,Sacremento,2.0,369000.0,6098.0,0,2021-08-26,370000.0,1162.0,1.0,0,single_family,1980.0
1168,4.0,0,0.0,4.0,0.0,5.0,Sacremento,1.0,569900.0,10145.0,0,2021-08-26,549000.0,2350.0,1.0,0,multi_family,1977.0
1169,2.0,0,0.0,2.0,0.0,3.0,Sacremento,2.0,549000.0,5663.0,0,2021-08-26,560000.0,1695.0,1.0,0,single_family,1927.0
1170,4.0,0,0.0,4.0,0.0,4.0,Sacremento,0.0,489900.0,6970.0,0,2021-08-26,490000.0,2183.0,2.0,0,multi_family,1950.0
1171,2.0,0,0.0,2.0,0.0,3.0,Sacremento,1.0,374950.0,4792.0,0,2021-08-26,400000.0,1486.0,1.0,0,single_family,1947.0
1172,1.0,0,0.0,1.0,0.0,3.0,Sacremento,2.0,342000.0,6098.0,0,2021-08-26,347000.0,1274.0,1.0,0,single_family,1953.0
1173,1.0,0,0.0,1.0,0.0,2.0,Sacremento,1.0,205000.0,0.0,0,2021-08-26,210000.0,875.0,1.0,condo,condos,1984.0
1174,3.0,0,0.0,2.0,1.0,3.0,Sacremento,2.0,425000.0,4800.0,0,2021-08-26,425000.0,1522.0,2.0,0,single_family,2021.0
1175,1.0,0,0.0,1.0,0.0,4.0,Sacremento,0.0,399000.0,6098.0,0,2021-08-26,395000.0,1291.0,1.0,0,single_family,1952.0
1176,3.0,0,0.0,2.0,1.0,3.0,Sacremento,2.0,735000.0,11326.0,0,2021-08-26,735000.0,1723.0,1.0,0,single_family,1957.0
1177,3.0,0,0.0,3.0,0.0,4.0,Sacremento,2.0,610000.0,4591.0,0,2021-08-26,625000.0,2110.0,2.0,0,single_family,2017.0
1178,3.0,0,0.0,2.0,1.0,3.0,Sacremento,2.0,399900.0,0.0,0,2021-08-26,430000.0,1432.0,2.0,condo,condos,2009.0
1179,2.0,0,0.0,2.0,0.0,4.0,Sacremento,2.0,550000.0,6530.0,0,2021-08-26,540000.0,1898.0,1.0,0,multi_family,0.0
1180,1.0,0,0.0,1.0,0.0,2.0,Sacremento,1.0,365000.0,5227.0,0,2021-08-26,385000.0,930.0,1.0,0,single_family,1952.0
1181,3.0,0,0.0,2.0,1.0,3.0,Sacremento,2.0,430000.0,4500.0,0,2021-08-26,430000.0,1522.0,2.0,0,single_family,2021.0
1182,2.0,0,0.0,2.0,0.0,3.0,Sacremento,2.0,415000.0,6599.0,0,2021-08-26,415000.0,1218.0,1.0,0,single_family,1979.0
1183,3.0,0,0.0,3.0,0.0,4.0,Sacremento,2.0,699000.0,7841.0,0,2021-08-26,726900.0,2300.0,1.0,0,single_family,1988.0
1184,2.0,0,0.0,2.0,0.0,2.0,Sacremento,0.0,92000.0,0.0,0,2021-08-25,95500.0,1152.0,0.0,0,mobile,1975.0
1185,3.0,0,0.0,2.0,1.0,3.0,Sacremento,2.0,425000.0,174240000.0,0,2021-08-25,425000.0,1601.0,2.0,0,single_family,2021.0
1186,1.0,0,0.0,1.0,0.0,2.0,Sacremento,1.0,268000.0,4792.0,0,2021-08-25,285000.0,714.0,1.0,0,single_family,1940.0
1187,1.0,0,0.0,1.0,0.0,2.0,Sacremento,1.0,610000.0,7405.0,0,2021-08-25,650000.0,1243.0,1.0,0,single_family,1942.0
1188,1.0,0,0.0,1.0,0.0,2.0,Sacremento,1.0,167000.0,0.0,0,2021-08-25,167000.0,840.0,2.0,condo,condos,1970.0
1189,2.0,0,0.0,2.0,0.0,3.0,Sacremento,2.0,379000.0,6970.0,0,2021-08-25,450975.0,1260.0,1.0,0,single_family,1985.0
1190,3.0,0,0.0,3.0,0.0,3.0,Sacremento,3.0,635900.0,6050.0,0,2021-08-25,625000.0,2060.0,1.0,0,single_family,2003.0
1191,1.0,0,0.0,1.0,0.0,1.0,Sacremento,0.0,221000.0,0.0,0,2021-08-25,236000.0,667.0,1.0,condo,condos,2004.0
1192,2.0,0,0.0,2.0,0.0,3.0,Sacremento,0.0,119900.0,0.0,0,2021-08-25,120000.0,1440.0,0.0,0,mobile,1980.0
1193,2.0,0,0.0,2.0,0.0,3.0,Sacremento,2.0,475000.0,4726.0,0,2021-08-25,502000.0,1441.0,1.0,0,single_family,2000.0
1194,3.0,0,0.0,3.0,0.0,5.0,Sacremento,3.0,649990.0,8198.0,0,2021-08-25,660800.0,2953.0,2.0,0,single_family,2002.0
1195,1.0,0,0.0,1.0,0.0,3.0,Sacremento,0.0,335000.0,6098.0,0,2021-08-25,345000.0,1040.0,1.0,0,single_family,1947.0
1196,3.0,0,0.0,3.0,0.0,4.0,Sacremento,2.0,650000.0,4726.0,0,2021-08-25,640000.0,2979.0,2.0,0,single_family,2003.0
1197,2.0,0,0.0,2.0,0.0,3.0,Sacremento,2.0,425000.0,5824.0,0,2021-08-25,465000.0,1206.0,1.0,0,single_family,1970.0
1198,2.0,0,0.0,2.0,0.0,2.0,Sacremento,2.0,605000.0,7492.0,0,2021-08-25,610000.0,2005.0,1.0,0,single_family,2005.0
1199,3.0,0,0.0,2.0,1.0,3.0,Sacremento,3.0,550000.0,4726.0,0,2021-08-25,565000.0,1967.0,2.0,0,single_family,2000.0
1200,1.0,0,0.0,1.0,0.0,0.0,Long Beach,0.0,249000.0,8541.0,0,2021-09-02,276000.0,360.0,1.0,condo,condos,1922.0
1201,2.0,0,0.0,2.0,0.0,4.0,Long Beach,2.0,799000.0,6838.0,0,2021-09-02,765000.0,1688.0,1.0,0,single_family,1963.0
1202,2.0,0,0.0,1.0,1.0,2.0,Long Beach,1.0,1010000.0,2251.0,0,2021-09-01,1110000.0,1192.0,2.0,0,single_family,1925.0
1203,1.0,0,0.0,1.0,0.0,2.0,Long Beach,1.0,915000.0,4093.0,0,2021-09-01,950000.0,1124.0,1.0,0,single_family,1920.0
1204,2.0,0,0.0,2.0,0.0,3.0,Long Beach,1.0,625000.0,7442.0,0,2021-09-01,565000.0,1478.0,1.0,townhouse,duplex_triplex,1905.0
1205,2.0,0,0.0,2.0,0.0,4.0,Long Beach,2.0,799999.0,6497.0,0,2021-09-01,856000.0,1692.0,1.0,0,single_family,1952.0
1206,0.0,0,0.0,0.0,0.0,0.0,Long Beach,5.0,1510000.0,9047.0,0,2021-09-01,1400000.0,3756.0,2.0,0,multi_family,1944.0
1207,3.0,0,1.0,2.0,0.0,3.0,Long Beach,2.0,1030000.0,3371.0,0,2021-09-01,1045000.0,2792.0,2.0,0,single_family,1981.0
1208,1.0,0,0.0,1.0,0.0,3.0,Long Beach,1.0,760000.0,6047.0,0,2021-09-01,735000.0,1190.0,1.0,0,single_family,1944.0
1209,2.0,0,0.0,2.0,0.0,2.0,Long Beach,1.0,419000.0,18016.0,0,2021-09-01,418500.0,793.0,1.0,condo,condos,1979.0
1210,4.0,0,0.0,4.0,0.0,5.0,Long Beach,1.0,1999000.0,5460.0,0,2021-09-01,2150000.0,3159.0,2.0,0,single_family,2012.0
1211,1.0,0,0.0,1.0,0.0,2.0,Long Beach,0.0,640000.0,3048.0,0,2021-09-01,620000.0,993.0,1.0,0,single_family,1923.0
1212,1.0,0,0.0,1.0,0.0,0.0,Long Beach,0.0,365000.0,19946.0,0,2021-09-01,355000.0,456.0,0.0,condo,condos,1923.0
1213,1.0,0,0.0,1.0,0.0,2.0,Long Beach,1.0,999000.0,2309.0,0,2021-09-01,1015000.0,1032.0,1.0,0,single_family,1923.0
1214,1.0,0,0.0,1.0,0.0,1.0,Long Beach,0.0,364000.0,0.0,0,2021-09-01,375000.0,635.0,1.0,condo,condos,1923.0
1215,0.0,0,0.0,0.0,0.0,0.0,Long Beach,0.0,799900.0,6000.0,0,2021-09-01,800000.0,1600.0,0.0,0,multi_family,1924.0
1216,1.0,0,0.0,1.0,0.0,2.0,Long Beach,2.0,725000.0,4997.0,0,2021-09-01,729000.0,806.0,1.0,0,single_family,1944.0
1217,1.0,0,0.0,1.0,0.0,1.0,Long Beach,0.0,520000.0,6356.0,0,2021-08-31,565000.0,724.0,1.0,0,single_family,1931.0
1218,2.0,0,0.0,2.0,0.0,3.0,Long Beach,2.0,619000.0,195014.0,0,2021-08-31,610000.0,1594.0,2.0,townhouse,townhomes,1975.0
1219,0.0,0,0.0,0.0,0.0,0.0,Long Beach,3.0,1200000.0,7392.0,0,2021-08-31,1181000.0,1852.0,1.0,0,multi_family,1947.0
1220,2.0,0,0.0,2.0,0.0,4.0,Long Beach,2.0,1035000.0,5569.0,0,2021-08-31,1033000.0,2026.0,1.0,0,single_family,1968.0
1221,2.0,0,0.0,2.0,0.0,3.0,Long Beach,2.0,599000.0,195014.0,0,2021-08-31,638000.0,1423.0,1.0,condo,condos,1975.0
1222,1.0,0,0.0,1.0,0.0,1.0,Long Beach,0.0,250000.0,10999.0,0,2021-08-31,316000.0,590.0,1.0,condo,condos,1969.0
